Query,Time,Value,Unit
"name=""donald trump"" AND channel=""MSNBC""",2021-08-01,431.582,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-02,397.037,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-03,351.054,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-04,604.01,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-05,182.99,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-06,121.04599999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-07,541.0459999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-08,894.0479999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-09,486.907,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-10,186.977,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-11,167.999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-12,356.002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-13,367.65199999999993,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-14,785.039,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-15,24.984,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-16,150.991,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-17,195.03300000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-18,232.088,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-19,150.952,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-20,191.00900000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-21,297.944,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-22,405.042,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-23,275.969,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-24,287.01599999999996,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-25,116.97999999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-26,240.95,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-27,154.02,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-28,231.01700000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-29,12.508,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-30,72.99900000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-08-31,85.975,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-01,219.00599999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-02,192.047,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-03,67.009,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-04,112.987,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-05,65.025,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-06,591.6859999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-07,203.411,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-08,381.96500000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-09,336.50199999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-10,116.65,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-11,294.007,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-12,782.9659999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-13,205.02999999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-14,1516.9799999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-15,2876.476,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-16,1185.535,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-17,860.8839999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-18,624.962,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-19,470.95,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-20,926.9390000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-21,1225.444,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-22,1501.1270000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-23,647.9389999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-24,1426.914,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-25,1635.977,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-26,1341.2359999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-27,957.312,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-28,467.88700000000006,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-29,838.1570000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-09-30,265.067,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-01,314.965,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-02,513.092,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-03,278.99999999999994,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-04,410.984,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-05,322.966,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-06,479,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-07,1072.171,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-08,1470.0669999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-09,1860.9919999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-10,1614.953,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-11,1691.926,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-12,822.9630000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-13,413.61899999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-14,1062.7029999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-15,652.97,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-16,955.111,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-17,1254.384,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-18,1060.0049999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-19,1181.032,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-20,530.0169999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-21,301.018,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-22,434.824,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-23,162.05700000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-24,427.761,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-25,264.94800000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-26,685.0350000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-27,616.9620000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-28,415.04100000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-29,413.012,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-30,361.97400000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-10-31,388.997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-01,540.943,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-02,787.949,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-03,97.046,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-04,481.987,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-05,865.0699999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-06,684.027,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-07,677.081,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-08,547.9369999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-09,607.1129999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-10,782.02,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-11,780.9460000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-12,1581.5140000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-13,1140.688,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-14,555.0279999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-15,772.9690000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-16,937.2750000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-17,439.06100000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-18,77.93200000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-19,120.94900000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-20,251.965,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-21,212.98200000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-22,547.9520000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-23,919.9490000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-24,835.9749999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-25,749.4889999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-26,298.945,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-27,283.01,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-28,205.01899999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-29,283.035,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-11-30,997.707,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-01,893.1129999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-02,1102.434,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-03,565.273,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-04,327.10200000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-05,541.003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-06,726.978,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-07,855.917,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-08,765.9630000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-09,1687.273,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-10,2049.5270000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-11,1724.4650000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-12,888.9500000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-13,539.753,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-14,998.9900000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-15,1148.347,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-16,331.06800000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-17,545.959,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-18,1061.92,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-19,964.5889999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-20,416.03799999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-21,572.812,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-22,320.047,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-23,587.71,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-24,725.043,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-25,494.97799999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-26,370.08000000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-27,459.9819999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-28,634.878,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-29,332.94699999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-30,142.958,seconds
"name=""donald trump"" AND channel=""MSNBC""",2021-12-31,350.05899999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-01,545.929,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-02,543.046,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-03,976.4440000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-04,1085.932,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-05,1070.089,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-06,1138.9520000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-07,700.0579999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-08,1314.9920000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-09,483.93799999999993,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-10,450.022,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-11,576.0490000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-12,643.0239999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-13,767.0569999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-14,652.9659999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-15,492.06800000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-16,550,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-17,400.01300000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-18,972.596,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-19,1560.104,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-20,1577.748,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-21,2373.222,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-22,2727.5850000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-23,1094.9930000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-24,624.057,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-25,800.0720000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-26,303.07700000000006,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-27,80.019,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-28,210.988,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-29,382.981,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-30,1303.2410000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-01-31,1836.0660000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-01,2678.053,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-02,1412.0559999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-03,1151.949,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-04,931.0500000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-05,1219.9590000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-06,958.068,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-07,1422.1709999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-08,1794.1860000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-09,1047.0359999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-10,2111.93,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-11,1551.3719999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-12,1829.038,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-13,1172.882,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-14,595.8709999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-15,1184.077,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-16,783.04,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-17,1804.521,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-18,1865.006,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-19,1908.081,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-20,1453.8899999999996,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-21,691.1990000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-22,529.8610000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-23,1077.76,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-24,2.986,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-25,96.003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-26,386.959,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-27,1209.445,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-02-28,260.046,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-01,80.991,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-02,187.019,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-03,792.0339999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-04,204.01,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-05,49.014,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-06,18.012999999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-07,104.97800000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-08,77,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-09,40.004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-10,90.01,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-11,172,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-12,162.012,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-13,119.988,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-14,141.028,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-15,144.984,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-16,158.96699999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-17,148,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-18,148.997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-19,64.00399999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-20,282.97400000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-21,9.991,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-22,4.987,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-23,207.98399999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-24,423.90000000000003,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-25,156.013,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-26,509.00199999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-27,324.015,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-28,540.99,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-29,1332.0029999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-30,1628.1619999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-03-31,881.9580000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-01,888.4670000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-02,1753.8129999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-03,890.038,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-04,430.85799999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-05,335.0400000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-06,209.054,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-07,726.318,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-08,859.883,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-09,657.5680000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-10,912.7449999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-11,555.0079999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-12,332.99000000000007,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-13,384.1809999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-14,722.524,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-15,317.99999999999994,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-16,607.7819999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-17,472.084,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-18,519.932,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-19,368,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-20,364.95899999999995,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-21,655.068,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-22,969.9959999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-23,1779.86,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-24,973.987,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-25,1550.587,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-26,1754.9399999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-27,1017.522,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-28,1240.9710000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-29,480.788,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-04-30,1280.911,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-01,835.0709999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-02,858.9399999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-03,204.01600000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-04,777.8970000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-05,570.04,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-06,787.8580000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-07,254.973,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-08,672.0899999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-09,313.069,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-10,717.2650000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-11,809.0580000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-12,480.98499999999996,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-13,383.971,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-14,230.99900000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-15,91.975,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-16,102.962,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-17,231.915,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-18,205.022,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-19,393.968,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-20,731.968,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-21,380.951,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-22,685.196,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-23,954.5429999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-24,636.955,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-25,119.964,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-26,199.01600000000002,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-27,245.001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-28,796.9659999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-29,547.02,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-30,690.054,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-05-31,417.00700000000006,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-01,354.99199999999996,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-02,411.95500000000004,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-03,911.945,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-04,381.96999999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-05,298.974,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-06,444.9899999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-07,812.048,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-08,319.97600000000006,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-09,594.929,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-10,805.072,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-11,877.98,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-12,515.9920000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-13,1177.982,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-14,1741.771,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-15,699.047,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-16,1158.025,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-17,1494.1100000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-18,1526.514,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-19,1459.9999999999998,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-20,1701.963,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-21,1379.8880000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-22,994.9680000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-23,608.9379999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-24,390.008,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-25,422.827,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-26,416.2560000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-27,388.99300000000005,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-28,514.36,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-29,1427.055,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-06-30,938.442,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-01,906.432,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-02,722.8999999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-03,974.9540000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-04,232.00300000000001,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-05,377.333,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-06,592.906,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-07,925.613,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-08,616.038,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-09,917.019,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-10,1527.008,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-11,1062.322,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-12,1135.607,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-13,1031.2069999999999,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-14,2071.0009999999997,seconds
"name=""donald trump"" AND channel=""MSNBC""",2022-07-15,1329.97,seconds
